date,amfi_code,scheme_name,Benchmark,Rolling_30D_Tracking_Difference_pct
2024-03-28,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.36409029003394305
2024-03-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.08581610615609803
2024-03-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.3538924640349902
2024-04-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.05978188093878326
2024-04-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.3574673942437082
2024-04-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.053547986140134084
2024-04-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.3285030560697877
2024-04-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,-0.011562343057976246
2024-04-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.3138119314909604
2024-04-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.05051845508671993
2024-04-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.23073162572998185
2024-04-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.07822196166846429
2024-04-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.23723505831241906
2024-04-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.06544038680577476
2024-04-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2517781022640164
2024-04-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.02957612741668762
2024-04-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2630852340955366
2024-04-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.05213302243740947
2024-04-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.26750506767545534
2024-04-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.08740645756727208
2024-04-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2641343761262105
2024-04-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.14470524988436373
2024-04-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.23302496298048445
2024-04-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.15816638370027966
2024-04-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.24397394690194013
2024-04-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.12797944552817317
2024-04-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1897119624351488
2024-04-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.13827794797163007
2024-04-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1938158473043694
2024-04-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.17355378169511826
2024-04-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1602868406574968
2024-04-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.16086324950811748
2024-04-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.17936457173945022
2024-04-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18329616650947086
2024-04-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.18939061817218716
2024-04-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2174556292455513
2024-04-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.15427619799593767
2024-04-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.22514633013442512
2024-04-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.06604275243531281
2024-04-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20745467672289206
2024-04-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.09769963044006015
2024-04-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1934993446911637
2024-04-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.0639372079981193
2024-04-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20102820830892915
2024-04-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.11950240187234451
2024-04-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.13203310362418544
2024-04-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.07232999248185878
2024-05-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1427390063760492
2024-05-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.06531169154605425
2024-05-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.09237990922142836
2024-05-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.06703586199655795
2024-05-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.08006327697311318
2024-05-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.04815573570079261
2024-05-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.0646707487328535
2024-05-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.06468395078073137
2024-05-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1572403944120552
2024-05-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.05243930117561413
2024-05-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20097953359800064
2024-05-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.024981980450467324
2024-05-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20125452522557966
2024-05-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,-0.03421662229464495
2024-05-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1830842545398866
2024-05-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,-0.05623598200941974
2024-05-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2203999433209828
2024-05-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.009444073235938728
2024-05-14,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.22719082961422518
2024-05-14,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,-0.0015758261415936097
2024-05-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.21695960434346775
2024-05-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.044712329433249653
2024-05-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.26274631849713054
2024-05-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.056509382291421995
2024-05-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2418704185679458
2024-05-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.031775993648231284
2024-05-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.23448370276147731
2024-05-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.033931159744156426
2024-05-21,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.26331904368845843
2024-05-21,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.006054370589643199
2024-05-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.26736895680435285
2024-05-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.042748167843255816
2024-05-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.3271039650922495
2024-05-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.003155294957704428
2024-05-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2986932534457065
2024-05-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.01734242946783149
2024-05-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.29325812940264784
2024-05-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.008660361041497403
2024-05-28,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2972079546708299
2024-05-28,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.010518166938497572
2024-05-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.32098550114723734
2024-05-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.024859077109965485
2024-05-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.3426043167506321
2024-05-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.005930202095610904
2024-05-31,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.30874719233705955
2024-05-31,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,-0.006488066180001158
2024-06-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.28116858440033826
2024-06-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.033863720999236145
2024-06-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.23811476330437711
2024-06-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.10421365940974944
2024-06-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.23587329655007355
2024-06-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1799656793054464
2024-06-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.23423281250822603
2024-06-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1706841726934146
2024-06-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2888128415201485
2024-06-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.19772844490790237
2024-06-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2654620032631527
2024-06-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.13298886756795616
2024-06-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.23300075053631555
2024-06-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1771660950660122
2024-06-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2506221015021922
2024-06-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.18154931747328223
2024-06-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2770317619130169
2024-06-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1441602694233472
2024-06-14,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.25208686451340445
2024-06-14,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.19860343388798052
2024-06-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2349217071805624
2024-06-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1940250421084555
2024-06-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18595304915364727
2024-06-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1875953695918131
2024-06-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.16806105745630942
2024-06-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.22326437293080556
2024-06-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2476148154947159
2024-06-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.22904328686128647
2024-06-21,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.17502442617159203
2024-06-21,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2386538824412861
2024-06-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.07953400205322647
2024-06-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1685257855016172
2024-06-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.08260117852957365
2024-06-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.20214840755977828
2024-06-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.09968428304973871
2024-06-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1959508786818968
2024-06-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.08623893819735347
2024-06-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.21981437584117414
2024-06-28,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.12390673512905866
2024-06-28,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.26333288386347337
2024-07-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.11776406724200292
2024-07-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.30993257105078165
2024-07-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.14491055623770435
2024-07-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.27367800296584405
2024-07-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.12728339787410872
2024-07-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.24097246344295442
2024-07-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.07315484782282018
2024-07-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2876897514624392
2024-07-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.11120097871730959
2024-07-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.289056367253685
2024-07-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1288341590363118
2024-07-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.30065448640360837
2024-07-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18011440403152243
2024-07-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.34106241307427787
2024-07-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1897377383056975
2024-07-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.26414674789338677
2024-07-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.15349726470412847
2024-07-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.304042586684374
2024-07-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20686039442474194
2024-07-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2759351633503397
2024-07-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.21668098372008485
2024-07-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.23810513997875113
2024-07-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.159809672518683
2024-07-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.25673534730529207
2024-07-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18226952052961135
2024-07-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.20010519488077044
2024-07-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1465984969471242
2024-07-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.18059154398658755
2024-07-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.11279110334703006
2024-07-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.19718851650570263
2024-07-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.17024347531888195
2024-07-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1829119086906324
2024-07-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.223033325961793
2024-07-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.16306681028934103
2024-07-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1856411542316183
2024-07-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.17464760683528535
2024-07-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.16278743764375805
2024-07-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.10912920790997001
2024-07-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20440321646913565
2024-07-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.06065819363619496
2024-07-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.23116206417268712
2024-07-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08572484312974527
2024-07-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.25102721831626024
2024-07-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.07190265583896165
2024-07-31,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2421716832951859
2024-07-31,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.053251082115245804
2024-08-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.19215359290014647
2024-08-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.10493956399313349
2024-08-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.28285174955460307
2024-08-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.11134659675629323
2024-08-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.30409812788102436
2024-08-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.10884133123027051
2024-08-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.31191820328664893
2024-08-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1073820722535701
2024-08-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.29194890075062113
2024-08-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.12317548408740109
2024-08-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.28736004421003397
2024-08-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1507093585960499
2024-08-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.291498555498069
2024-08-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.15119023737296935
2024-08-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.262452784152953
2024-08-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08303206176572986
2024-08-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.21044372161625355
2024-08-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.10587205883406559
2024-08-14,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1973447059389673
2024-08-14,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.11519767868513905
2024-08-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.24783077910227563
2024-08-15,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.11635363627360877
2024-08-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.16732651249051508
2024-08-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.15619208009224522
2024-08-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.10708184012068965
2024-08-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1665954832943417
2024-08-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.07334823777528254
2024-08-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.15008064445938607
2024-08-21,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.07116068124334629
2024-08-21,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.16944376169266287
2024-08-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.09579009309294376
2024-08-22,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.12126561487919019
2024-08-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.09841913524891463
2024-08-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.16603053605317553
2024-08-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.12430635898117216
2024-08-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.22787357864259447
2024-08-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18558298354863
2024-08-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.18310140383311801
2024-08-28,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20919326728539503
2024-08-28,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.24482632334964097
2024-08-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2578284296426729
2024-08-29,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.27480424872990217
2024-08-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.27990422219854333
2024-08-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.22755454393962649
2024-09-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.23769240872925793
2024-09-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.20539503476850038
2024-09-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2582321099350922
2024-09-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.23316490928944464
2024-09-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2675282301919846
2024-09-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.23906468311925777
2024-09-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2641245558562792
2024-09-05,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.274503032023203
2024-09-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.25185561587841093
2024-09-06,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.25656572607641054
2024-09-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2643533989326641
2024-09-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.23833634639341592
2024-09-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2328990182428203
2024-09-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2684482226771848
2024-09-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18445663809960858
2024-09-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.2518222555933832
2024-09-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.16490136439879252
2024-09-12,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.21316763445909342
2024-09-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.14927337993544434
2024-09-13,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.20798239886359832
2024-09-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1885827754996831
2024-09-16,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1679310791042791
2024-09-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.17633242775282407
2024-09-17,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1387585518888923
2024-09-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20453241922463636
2024-09-18,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1336367140873418
2024-09-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1240272012120865
2024-09-19,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08685222586639692
2024-09-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1059721014894377
2024-09-20,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.0692167995582619
2024-09-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.07805774974667463
2024-09-23,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08863227813691754
2024-09-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.07292333615459261
2024-09-24,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.0809931692040955
2024-09-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.15199273032311353
2024-09-25,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.032521713555944874
2024-09-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.11643987555765714
2024-09-26,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.10552121691687474
2024-09-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1510368052376813
2024-09-27,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08640576309051091
2024-09-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18607149666363973
2024-09-30,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08366304425145299
2024-10-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.1763872461672563
2024-10-01,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.06689968931510155
2024-10-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.19640286185775885
2024-10-02,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1004156888748146
2024-10-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.20883144836741363
2024-10-03,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.14004343740859793
2024-10-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.2025102699605319
2024-10-04,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.11504618765240263
2024-10-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.18133527790487305
2024-10-07,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1373206669268597
2024-10-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.13855814750496576
2024-10-08,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.1495756976088943
2024-10-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.11993744749823768
2024-10-09,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08240592022034457
2024-10-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.059119455401451804
2024-10-10,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.08954221114269616
2024-10-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.022697257887660898
2024-10-11,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY100,0.11063662407081157
2024-10-14,120507,ICICI Pru Liquid Fund - Regular - Growth,NIFTY50,0.026309576979858248
